date,area_type,area_name,daily_cases,cum_cases,new_deaths_28days,cum_deaths_28days,new_deaths_60days,cum_deaths_60days,new_first_episode,cum_first_episode,new_reinfections,cum_reinfections,new_virus_test,cum_virus_test,new_pcr_test,cum_pcr_test,new_lfd_test,cum_lfd_test,test_roll_pos_pct,test_roll_people,new_first_dose,cum_first_dose,new_second_dose,cum_second_dose,new_third_dose,cum_third_dose,new_admissions,cum_admissions,hospital_cases,ventilator_beds,trans_rate_min,trans_rate_max,trans_growth_min,trans_growth_max
2022-11-01,nation,England,4084.0,20207654.0,121.0,171433.0,163.0,212281.0,2708.0,18874879.0,1376.0,1332775.0,64537,535492534,32433,217770399,32104.0,317722135.0,7.5,137481.0,854.0,43895895.0,955.0,41872183.0,3766.0,33208998.0,689.0,896073.0,7591.0,182.0,,,,
2022-10-31,nation,England,4626.0,20203570.0,116.0,171312.0,151.0,212118.0,3100.0,18872171.0,1526.0,1331399.0,64422,535427997,25267,217737966,39155.0,317690031.0,7.7,138716.0,682.0,43895041.0,764.0,41871228.0,3284.0,33205232.0,630.0,895384.0,8019.0,181.0,,,,
2022-10-30,nation,England,3822.0,20198944.0,136.0,171196.0,181.0,211967.0,2563.0,18869071.0,1259.0,1329873.0,44407,535363575,17324,217712699,27083.0,317650876.0,7.8,144976.0,549.0,43894359.0,1070.0,41870464.0,2019.0,33201948.0,640.0,894754.0,8235.0,205.0,,,,
2022-10-29,nation,England,3221.0,20195122.0,131.0,171060.0,176.0,211786.0,2261.0,18866508.0,960.0,1328614.0,45742,535319168,22440,217695375,23302.0,317623793.0,7.9,146787.0,1590.0,43893810.0,2663.0,41869394.0,6483.0,33199929.0,518.0,894114.0,8324.0,214.0,,,,
2022-10-28,nation,England,3912.0,20191901.0,127.0,170929.0,172.0,211610.0,2830.0,18864247.0,1082.0,1327654.0,57511,535273426,27679,217672935,29832.0,317600491.0,8.0,148735.0,1269.0,43892220.0,1879.0,41866731.0,4558.0,33193446.0,558.0,893596.0,8663.0,217.0,0.8,1.1,-3.0,1.0
2022-10-27,nation,England,4374.0,20187989.0,128.0,170802.0,166.0,211438.0,3132.0,18861417.0,1242.0,1326572.0,63262,535215915,30075,217645256,33187.0,317570659.0,8.3,153413.0,1233.0,43890951.0,1945.0,41864852.0,4906.0,33188888.0,773.0,893038.0,8860.0,220.0,,,,
2022-10-26,nation,England,4913.0,20183615.0,137.0,170674.0,165.0,211272.0,3453.0,18858285.0,1460.0,1325330.0,68685,535152653,32727,217615181,35958.0,317537472.0,8.3,156560.0,1358.0,43889718.0,1792.0,41862907.0,4803.0,33183982.0,857.0,892265.0,9131.0,222.0,,,,
2022-10-25,nation,England,5171.0,20178702.0,135.0,170537.0,174.0,211107.0,3649.0,18854832.0,1522.0,1323870.0,73470,535083968,36154,217582454,37316.0,317501514.0,8.3,160526.0,1142.0,43888360.0,1655.0,41861115.0,4983.0,33179179.0,863.0,891408.0,9373.0,229.0,,,,
2022-10-24,nation,England,6135.0,20173531.0,143.0,170402.0,174.0,210933.0,4289.0,18851183.0,1846.0,1322348.0,72434,535010498,26659,217546300,45775.0,317464198.0,8.5,166037.0,1069.0,43887218.0,1485.0,41859460.0,4312.0,33174196.0,870.0,890545.0,9692.0,203.0,,,,
2022-10-23,nation,England,5005.0,20167396.0,140.0,170259.0,174.0,210759.0,3593.0,18846894.0,1412.0,1320502.0,52908,534938064,21247,217519641,31661.0,317418423.0,8.7,173772.0,593.0,43886149.0,923.0,41857975.0,2361.0,33169884.0,884.0,889675.0,9755.0,195.0,,,,
2022-10-22,nation,England,4518.0,20162391.0,148.0,170119.0,185.0,210585.0,3307.0,18843301.0,1211.0,1319090.0,54773,534885156,25853,217498394,28920.0,317386762.0,8.8,176012.0,1844.0,43885556.0,2741.0,41857052.0,8044.0,33167523.0,785.0,888791.0,9777.0,197.0,,,,
2022-10-21,nation,England,5750.0,20157873.0,162.0,169971.0,202.0,210400.0,4153.0,18839994.0,1597.0,1317879.0,69503,534830383,30933,217472541,38570.0,317357842.0,8.9,177613.0,1127.0,43883712.0,1263.0,41854311.0,5066.0,33159479.0,831.0,888006.0,9935.0,194.0,,,,
2022-10-20,nation,England,6067.0,20152123.0,157.0,169809.0,189.0,210198.0,4297.0,18835841.0,1770.0,1316282.0,78082,534760880,34762,217441608,43320.0,317319272.0,8.9,180233.0,1199.0,43882585.0,1381.0,41853048.0,5844.0,33154413.0,1053.0,887175.0,10129.0,193.0,,,,
2022-10-19,nation,England,7027.0,20146056.0,138.0,169652.0,168.0,210009.0,5026.0,18831544.0,2001.0,1314512.0,86132,534682798,40992,217406846,45140.0,317275952.0,9.1,179616.0,1202.0,43881386.0,1336.0,41851667.0,5631.0,33148569.0,1064.0,886122.0,10387.0,206.0,,,,
2022-10-18,nation,England,7652.0,20139029.0,138.0,169514.0,166.0,209841.0,5419.0,18826518.0,2233.0,1312511.0,88762,534596666,41891,217365854,46871.0,317230812.0,9.3,178606.0,1072.0,43880184.0,1146.0,41850331.0,5210.0,33142938.0,1101.0,885058.0,10594.0,200.0,,,,
2022-10-17,nation,England,9283.0,20131377.0,156.0,169376.0,182.0,209675.0,6591.0,18821099.0,2692.0,1310278.0,87377,534507904,30742,217323963,56635.0,317183941.0,9.5,176810.0,830.0,43879112.0,1011.0,41849185.0,4733.0,33137728.0,1121.0,883957.0,10688.0,207.0,,,,
2022-10-16,nation,England,7253.0,20122094.0,162.0,169220.0,187.0,209493.0,5216.0,18814508.0,2037.0,1307586.0,62860,534420527,22991,217293221,39869.0,317127306.0,9.5,176983.0,695.0,43878282.0,1118.0,41848174.0,2836.0,33132995.0,1206.0,882836.0,10584.0,217.0,,,,
2022-10-15,nation,England,6004.0,20114841.0,136.0,169058.0,171.0,209306.0,4433.0,18809292.0,1571.0,1305549.0,64372,534357667,30330,217270230,34042.0,317087437.0,9.5,176361.0,1935.0,43877587.0,3112.0,41847056.0,8738.0,33130159.0,900.0,881630.0,10502.0,221.0,,,,
2022-10-14,nation,England,7340.0,20108837.0,149.0,168922.0,182.0,209135.0,5491.0,18804859.0,1849.0,1303978.0,82100,534293295,36773,217239900,45327.0,317053395.0,9.6,174518.0,1148.0,43875652.0,1461.0,41843944.0,5303.0,33121421.0,978.0,880730.0,10420.0,224.0,1.1,1.3,3.0,6.0
2022-10-13,nation,England,7561.0,20101497.0,132.0,168773.0,167.0,208953.0,5482.0,18799368.0,2079.0,1302129.0,85140,534211195,35720,217203127,49420.0,317008068.0,9.9,170647.0,993.0,43874504.0,1355.0,41842483.0,5240.0,33116118.0,1247.0,879752.0,10524.0,232.0,,,,
2022-10-12,nation,England,8119.0,20093936.0,151.0,168641.0,186.0,208786.0,5802.0,18793886.0,2317.0,1300050.0,87971,534126055,37796,217167407,50175.0,316958648.0,10.2,169367.0,1024.0,43873511.0,1296.0,41841128.0,5242.0,33110878.0,1150.0,878505.0,10608.0,221.0,,,,
2022-10-11,nation,England,8779.0,20085817.0,144.0,168490.0,173.0,208600.0,6425.0,18788084.0,2354.0,1297733.0,90887,534038084,39871,217129611,51016.0,316908473.0,10.5,167198.0,963.0,43872487.0,1219.0,41839832.0,4801.0,33105636.0,1207.0,877355.0,10522.0,224.0,,,,
2022-10-10,nation,England,9833.0,20077038.0,120.0,168346.0,155.0,208427.0,7088.0,18781659.0,2745.0,1295379.0,90549,533947197,30697,217089740,59852.0,316857457.0,10.7,165922.0,887.0,43871524.0,1114.0,41838613.0,3964.0,33100835.0,1275.0,876148.0,10397.0,209.0,,,,
2022-10-09,nation,England,8013.0,20067205.0,128.0,168226.0,155.0,208272.0,5883.0,18774571.0,2130.0,1292634.0,64781,533856648,22758,217059043,42023.0,316797605.0,10.8,165552.0,663.0,43870637.0,1275.0,41837499.0,2434.0,33096871.0,1252.0,874873.0,10181.0,201.0,,,,
2022-10-08,nation,England,6579.0,20059192.0,116.0,168098.0,145.0,208117.0,4964.0,18768688.0,1615.0,1290504.0,63848,533791867,26928,217036285,36920.0,316755582.0,11.0,165356.0,1837.0,43869974.0,3411.0,41836224.0,7138.0,33094437.0,885.0,873621.0,10049.0,207.0,,,,
2022-10-07,nation,England,8334.0,20052613.0,126.0,167982.0,166.0,207972.0,6213.0,18763724.0,2121.0,1288889.0,79314,533728019,31877,217009357,47437.0,316718662.0,10.9,164377.0,1393.0,43868137.0,1419.0,41832813.0,4542.0,33087299.0,946.0,872736.0,10070.0,199.0,,,,
2022-10-06,nation,England,8816.0,20044279.0,118.0,167856.0,146.0,207806.0,6613.0,18757511.0,2203.0,1286768.0,84175,533648705,35040,216977480,49135.0,316671225.0,10.8,161805.0,1124.0,43866744.0,1383.0,41831394.0,4798.0,33082757.0,1163.0,871790.0,9922.0,192.0,,,,
2022-10-05,nation,England,9543.0,20035463.0,126.0,167738.0,158.0,207660.0,7034.0,18750898.0,2509.0,1284565.0,85702,533564530,35148,216942440,50554.0,316622090.0,10.7,159306.0,1101.0,43865620.0,1331.0,41830011.0,4675.0,33077959.0,1259.0,870627.0,9631.0,195.0,,,,
2022-10-04,nation,England,10244.0,20025920.0,115.0,167612.0,153.0,207502.0,7548.0,18743864.0,2696.0,1282056.0,88704,533478828,36299,216907292,52405.0,316571536.0,10.6,156524.0,859.0,43864519.0,1198.0,41828680.0,4413.0,33073284.0,1418.0,869368.0,9287.0,192.0,,,,
2022-10-03,nation,England,10879.0,20015676.0,103.0,167497.0,142.0,207349.0,7967.0,18736316.0,2912.0,1279360.0,88650,533390124,29639,216870993,59011.0,316519131.0,10.4,152292.0,722.0,43863660.0,1098.0,41827482.0,3421.0,33068871.0,1344.0,867950.0,8854.0,189.0,,,,
2022-10-02,nation,England,8617.0,20004797.0,90.0,167394.0,132.0,207207.0,6500.0,18728349.0,2117.0,1276448.0,61226,533301474,21174,216841354,40052.0,316460120.0,9.9,151118.0,496.0,43862938.0,1188.0,41826384.0,2092.0,33065450.0,1262.0,866606.0,8374.0,172.0,,,,
2022-10-01,nation,England,6564.0,19996180.0,93.0,167304.0,134.0,207075.0,5036.0,18721849.0,1528.0,1274331.0,57580,533240248,24056,216820180,33524.0,316420068.0,9.6,150976.0,1517.0,43862442.0,3092.0,41825196.0,6081.0,33063358.0,1091.0,865344.0,8069.0,161.0,,,,
2022-09-30,nation,England,7098.0,19989616.0,94.0,167211.0,132.0,206941.0,5453.0,18716813.0,1645.0,1272803.0,71906,533182668,29824,216796124,42082.0,316386544.0,9.4,151291.0,986.0,43860925.0,1465.0,41822104.0,4112.0,33057277.0,870.0,864253.0,7672.0,155.0,1.0,1.3,0.0,5.0
2022-09-29,nation,England,7352.0,19982518.0,90.0,167117.0,133.0,206809.0,5560.0,18711360.0,1792.0,1271158.0,78786,533110762,33855,216766300,44931.0,316344462.0,9.2,152021.0,1134.0,43859939.0,1396.0,41820639.0,4123.0,33053165.0,1158.0,863383.0,7281.0,160.0,,,,
2022-09-28,nation,England,7807.0,19975166.0,76.0,167027.0,114.0,206676.0,5872.0,18705800.0,1935.0,1269366.0,78541,533031976,33145,216732445,45396.0,316299531.0,8.9,152833.0,882.0,43858805.0,1346.0,41819243.0,4135.0,33049042.0,1134.0,862225.0,7024.0,160.0,,,,
2022-09-27,nation,England,7644.0,19967359.0,79.0,166951.0,125.0,206562.0,5639.0,18699928.0,2005.0,1267431.0,78940,532953435,32411,216699300,46529.0,316254135.0,8.6,152443.0,856.0,43857923.0,1205.0,41817897.0,3768.0,33044907.0,1045.0,861091.0,6758.0,161.0,,,,
2022-09-26,nation,England,8039.0,19959715.0,83.0,166872.0,120.0,206437.0,5868.0,18694289.0,2171.0,1265426.0,84883,532874495,30432,216666889,54451.0,316207606.0,8.3,154129.0,776.0,43857067.0,1288.0,41816692.0,3145.0,33041139.0,998.0,860046.0,6439.0,157.0,,,,
2022-09-25,nation,England,6738.0,19951676.0,66.0,166789.0,100.0,206317.0,4961.0,18688421.0,1777.0,1263255.0,58491,532789612,21066,216636457,37425.0,316153155.0,7.8,149566.0,510.0,43856291.0,1297.0,41815404.0,1891.0,33037994.0,971.0,859048.0,6045.0,160.0,,,,
2022-09-24,nation,England,5308.0,19944938.0,62.0,166723.0,99.0,206217.0,4005.0,18683460.0,1303.0,1261478.0,53692,532731121,23260,216615391,30432.0,316115730.0,7.4,149973.0,1436.0,43855781.0,3025.0,41814107.0,4871.0,33036103.0,727.0,858077.0,5773.0,150.0,,,,
2022-09-23,nation,England,6006.0,19939630.0,58.0,166661.0,101.0,206118.0,4525.0,18679455.0,1481.0,1260175.0,70685,532677429,31610,216592131,39075.0,316085298.0,7.1,150063.0,838.0,43854345.0,2078.0,41811082.0,3741.0,33031232.0,704.0,857350.0,5604.0,153.0,,,,
2022-09-22,nation,England,6294.0,19933624.0,62.0,166603.0,100.0,206017.0,4637.0,18674930.0,1657.0,1258694.0,77475,532606744,35020,216560521,42455.0,316046223.0,6.7,146815.0,746.0,43853507.0,1248.0,41809004.0,3635.0,33027491.0,846.0,856646.0,5366.0,152.0,,,,
2022-09-21,nation,England,6939.0,19927330.0,49.0,166541.0,101.0,205917.0,5085.0,18670293.0,1854.0,1257037.0,75620,532529269,32983,216525501,42637.0,316003768.0,6.3,142668.0,775.0,43852761.0,1282.0,41807756.0,3603.0,33023856.0,858.0,855800.0,5142.0,145.0,,,,
2022-09-20,nation,England,7200.0,19920391.0,72.0,166492.0,111.0,205816.0,5165.0,18665208.0,2035.0,1255183.0,80479,532453649,31229,216492518,49250.0,315961131.0,5.9,142347.0,710.0,43851986.0,1252.0,41806474.0,3295.0,33020253.0,826.0,854942.0,4886.0,136.0,,,,
2022-09-19,nation,England,5701.0,19913191.0,64.0,166420.0,122.0,205705.0,4021.0,18660043.0,1680.0,1253148.0,65994,532373170,27553,216461289,38441.0,315911881.0,5.4,141693.0,165.0,43851276.0,260.0,41805222.0,817.0,33016958.0,781.0,854116.0,4696.0,123.0,,,,
2022-09-18,nation,England,3939.0,19907490.0,63.0,166356.0,99.0,205583.0,2882.0,18656022.0,1057.0,1251468.0,49923,532307176,21365,216433736,28558.0,315873440.0,5.3,151115.0,484.0,43851111.0,1273.0,41804962.0,1938.0,33016141.0,555.0,853335.0,4556.0,127.0,,,,
2022-09-17,nation,England,3178.0,19903551.0,55.0,166293.0,104.0,205484.0,2378.0,18653140.0,800.0,1250411.0,50246,532257253,23942,216412371,26304.0,315844882.0,5.2,152738.0,1236.0,43850627.0,2931.0,41803689.0,4857.0,33014203.0,484.0,852780.0,4467.0,117.0,,,,
2022-09-16,nation,England,3700.0,19900373.0,48.0,166238.0,100.0,205380.0,2737.0,18650762.0,963.0,1249611.0,65920,532207007,31091,216388429,34829.0,315818578.0,5.1,154888.0,898.0,43849391.0,1530.0,41800758.0,3782.0,33009346.0,476.0,852296.0,4543.0,122.0,0.8,1.0,-3.0,0.0
2022-09-15,nation,England,4181.0,19896673.0,58.0,166190.0,96.0,205280.0,3005.0,18648025.0,1176.0,1248648.0,73447,532141087,33324,216357338,40123.0,315783749.0,5.0,157221.0,751.0,43848493.0,1372.0,41799228.0,3670.0,33005564.0,553.0,851820.0,4571.0,132.0,,,,
2022-09-14,nation,England,4446.0,19892492.0,46.0,166132.0,89.0,205184.0,3233.0,18645020.0,1213.0,1247472.0,74298,532067640,33678,216324014,40620.0,315743626.0,4.9,156829.0,830.0,43847742.0,1386.0,41797856.0,4039.0,33001894.0,586.0,851267.0,4540.0,140.0,,,,
2022-09-13,nation,England,4603.0,19888046.0,61.0,166086.0,104.0,205095.0,3407.0,18641787.0,1196.0,1246259.0,77217,531993342,34690,216290336,42527.0,315703006.0,4.9,154822.0,732.0,43846912.0,1344.0,41796470.0,3902.0,32997855.0,580.0,850681.0,4630.0,148.0,,,,
2022-09-12,nation,England,4749.0,19883443.0,53.0,166025.0,99.0,204991.0,3385.0,18638380.0,1364.0,1245063.0,88559,531916125,35274,216255646,53285.0,315660479.0,4.9,156414.0,900.0,43846180.0,1527.0,41795126.0,5471.0,32993953.0,519.0,850101.0,4666.0,124.0,,,,
2022-09-11,nation,England,3889.0,19878694.0,45.0,165972.0,97.0,204892.0,2843.0,18634995.0,1046.0,1243699.0,55879,531827566,21948,216220372,33931.0,315607194.0,4.8,161061.0,179.0,43845280.0,656.0,41793599.0,618.0,32988482.0,499.0,849582.0,4692.0,132.0,,,,
2022-09-10,nation,England,2861.0,19874805.0,47.0,165927.0,97.0,204795.0,2119.0,18632152.0,742.0,1242653.0,53696,531771687,25922,216198424,27774.0,315573263.0,4.7,164679.0,612.0,43845101.0,1859.0,41792943.0,1457.0,32987864.0,408.0,849083.0,4650.0,129.0,,,,
2022-09-09,nation,England,3103.0,19871944.0,47.0,165880.0,95.0,204698.0,2326.0,18630033.0,777.0,1241911.0,69566,531717991,31871,216172502,37695.0,315545489.0,4.7,167442.0,450.0,43844489.0,875.0,41791084.0,1446.0,32986407.0,422.0,848675.0,4797.0,122.0,,,,
2022-09-08,nation,England,3250.0,19868841.0,52.0,165833.0,125.0,204603.0,2370.0,18627707.0,880.0,1241134.0,75030,531648425,31312,216140631,43718.0,315507794.0,4.7,170518.0,365.0,43844039.0,758.0,41790209.0,1640.0,32984961.0,508.0,848253.0,4881.0,127.0,,,,
2022-09-07,nation,England,3750.0,19865591.0,62.0,165781.0,120.0,204478.0,2740.0,18625337.0,1010.0,1240254.0,77708,531573395,32018,216109319,45690.0,315464076.0,4.7,175873.0,420.0,43843674.0,951.0,41789451.0,1832.0,32983321.0,541.0,847745.0,4864.0,117.0,,,,
2022-09-06,nation,England,3941.0,19861841.0,52.0,165719.0,98.0,204358.0,2869.0,18622597.0,1072.0,1239244.0,87508,531495687,38331,216077301,49177.0,315418386.0,4.5,184813.0,416.0,43843254.0,987.0,41788500.0,1842.0,32981489.0,537.0,847204.0,5060.0,135.0,,,,
2022-09-05,nation,England,4385.0,19857900.0,65.0,165667.0,124.0,204260.0,3152.0,18619728.0,1233.0,1238172.0,105385,531408179,38704,216038970,66681.0,315369209.0,4.4,194790.0,429.0,43842838.0,1016.0,41787513.0,1996.0,32979647.0,526.0,846667.0,5221.0,127.0,,,,
2022-09-04,nation,England,3759.0,19853515.0,72.0,165602.0,144.0,204136.0,2770.0,18616576.0,989.0,1236939.0,69007,531302794,27647,216000266,41360.0,315302528.0,4.2,194129.0,296.0,43842409.0,912.0,41786497.0,1054.0,32977651.0,471.0,846141.0,5209.0,120.0,,,,
2022-09-03,nation,England,2971.0,19849756.0,56.0,165530.0,125.0,203992.0,2213.0,18613806.0,758.0,1235950.0,68651,531233787,33544,215972619,35107.0,315261168.0,4.1,197244.0,823.0,43842113.0,2321.0,41785585.0,3155.0,32976597.0,439.0,845670.0,5183.0,135.0,,,,
2022-09-02,nation,England,3239.0,19846785.0,72.0,165474.0,150.0,203867.0,2437.0,18611593.0,802.0,1235192.0,90242,531165136,39988,215939075,50254.0,315226061.0,4.1,199902.0,736.0,43841290.0,1789.0,41783264.0,2998.0,32973442.0,466.0,845231.0,5334.0,143.0,0.8,1.0,-4.0,-2.0
2022-09-01,nation,England,3760.0,19843546.0,68.0,165402.0,131.0,203717.0,2733.0,18609156.0,1027.0,1234390.0,103431,531074894,40782,215899087,62649.0,315175807.0,4.0,203050.0,773.0,43840554.0,1717.0,41781475.0,2886.0,32970444.0,534.0,844765.0,5554.0,152.0,,,,
2022-08-31,nation,England,3975.0,19839786.0,94.0,165334.0,162.0,203586.0,2935.0,18606423.0,1040.0,1233363.0,112591,530971463,44192,215858305,68399.0,315113158.0,3.9,207310.0,1031.0,43839781.0,2587.0,41779758.0,3984.0,32967558.0,580.0,844231.0,5658.0,144.0,,,,
2022-08-30,nation,England,4473.0,19835811.0,63.0,165240.0,115.0,203424.0,3162.0,18603488.0,1311.0,1232323.0,145251,530858872,47304,215814113,97947.0,315044759.0,3.9,211437.0,994.0,43838750.0,2520.0,41777171.0,3502.0,32963574.0,612.0,843651.0,5743.0,141.0,,,,
2022-08-29,nation,England,3937.0,19831338.0,65.0,165177.0,127.0,203309.0,2841.0,18600326.0,1096.0,1231012.0,128277,530713621,38558,215766809,89719.0,314946812.0,4.0,213662.0,174.0,43837756.0,471.0,41774651.0,596.0,32960072.0,602.0,843039.0,5768.0,144.0,,,,
2022-08-28,nation,England,2882.0,19827401.0,78.0,165112.0,135.0,203182.0,2192.0,18597485.0,690.0,1229916.0,81211,530585344,32400,215728251,48811.0,314857093.0,4.0,227141.0,340.0,43837582.0,989.0,41774180.0,1248.0,32959476.0,539.0,842437.0,5717.0,138.0,,,,
2022-08-27,nation,England,2606.0,19824519.0,75.0,165034.0,136.0,203047.0,1978.0,18595293.0,628.0,1229226.0,87685,530504133,39204,215695851,48481.0,314808282.0,4.1,229037.0,989.0,43837242.0,2801.0,41773191.0,3549.0,32958228.0,475.0,841898.0,5765.0,135.0,,,,
2022-08-26,nation,England,2997.0,19821913.0,71.0,164959.0,119.0,202911.0,2286.0,18593315.0,711.0,1228598.0,117822,530416448,41017,215656647,76805.0,314759801.0,4.2,227947.0,965.0,43836253.0,2364.0,41770390.0,3175.0,32954679.0,512.0,841423.0,5845.0,135.0,,,,
2022-08-25,nation,England,3266.0,19818916.0,70.0,164888.0,136.0,202792.0,2404.0,18591029.0,862.0,1227887.0,153430,530298626,52460,215615630,100970.0,314682996.0,4.3,229624.0,816.0,43835288.0,2366.0,41768026.0,3018.0,32951504.0,646.0,840911.0,6249.0,141.0,,,,
2022-08-24,nation,England,3914.0,19815650.0,68.0,164818.0,143.0,202656.0,2907.0,18588625.0,1007.0,1227025.0,140172,530145196,51910,215563170,88262.0,314582026.0,4.4,230363.0,868.0,43834472.0,2404.0,41765660.0,3373.0,32948486.0,643.0,840265.0,6302.0,150.0,,,,
2022-08-23,nation,England,4076.0,19811736.0,78.0,164750.0,144.0,202513.0,3046.0,18585718.0,1030.0,1226018.0,144202,530005024,48069,215511260,96133.0,314493764.0,4.5,231433.0,923.0,43833604.0,2446.0,41763256.0,3619.0,32945113.0,707.0,839622.0,6436.0,135.0,,,,
2022-08-22,nation,England,4575.0,19807660.0,89.0,164672.0,150.0,202369.0,3379.0,18582672.0,1196.0,1224988.0,195625,529860822,51931,215463191,143694.0,314397631.0,4.6,231171.0,900.0,43832681.0,2733.0,41760810.0,3355.0,32941494.0,670.0,838915.0,6803.0,162.0,,,,
2022-08-21,nation,England,3547.0,19803085.0,93.0,164583.0,159.0,202219.0,2612.0,18579293.0,935.0,1223792.0,103884,529665197,35859,215411260,68025.0,314253937.0,4.6,235178.0,458.0,43831781.0,1255.0,41758077.0,1643.0,32938139.0,605.0,838245.0,6687.0,164.0,,,,
2022-08-20,nation,England,2844.0,19799538.0,96.0,164490.0,187.0,202060.0,2179.0,18576681.0,665.0,1222857.0,100909,529561313,41847,215375401,59062.0,314185912.0,4.7,236717.0,1167.0,43831323.0,3778.0,41756822.0,4581.0,32936496.0,585.0,837640.0,6760.0,166.0,,,,
2022-08-19,nation,England,3317.0,19796694.0,76.0,164394.0,158.0,201873.0,2487.0,18574502.0,830.0,1222192.0,135883,529460404,43825,215333554,92058.0,314126850.0,4.8,237896.0,976.0,43830156.0,2375.0,41753044.0,3428.0,32931915.0,648.0,837055.0,7045.0,182.0,0.7,0.9,-5.0,-2.0
2022-08-18,nation,England,3879.0,19793377.0,88.0,164318.0,177.0,201715.0,2891.0,18572015.0,988.0,1221362.0,164279,529324521,51337,215289729,112942.0,314034792.0,4.9,240584.0,875.0,43829180.0,2435.0,41750669.0,3449.0,32928487.0,692.0,836407.0,7421.0,184.0,,,,
2022-08-17,nation,England,4389.0,19789498.0,82.0,164230.0,145.0,201538.0,3269.0,18569124.0,1120.0,1220374.0,148533,529160242,53595,215238392,94938.0,313921850.0,5.1,245216.0,965.0,43828305.0,2503.0,41748234.0,3860.0,32925038.0,788.0,835715.0,7486.0,207.0,,,,
2022-08-16,nation,England,4832.0,19785109.0,105.0,164148.0,171.0,201393.0,3609.0,18565855.0,1223.0,1219254.0,157846,529011709,54666,215184797,103180.0,313826912.0,5.2,247899.0,968.0,43827340.0,2372.0,41745731.0,3599.0,32921178.0,818.0,834927.0,7832.0,195.0,,,,
2022-08-15,nation,England,5600.0,19780277.0,128.0,164043.0,221.0,201222.0,4177.0,18562246.0,1423.0,1218031.0,201924,528853863,51540,215130131,150384.0,313723732.0,5.4,250759.0,843.0,43826372.0,2313.0,41743359.0,3409.0,32917579.0,861.0,834109.0,8088.0,198.0,,,,
2022-08-14,nation,England,4781.0,19774677.0,107.0,163915.0,184.0,201001.0,3622.0,18558069.0,1159.0,1216608.0,106808,528651939,36238,215078591,70570.0,313573348.0,5.5,257363.0,454.0,43825529.0,1489.0,41741046.0,2088.0,32914170.0,759.0,833248.0,8158.0,191.0,,,,
2022-08-13,nation,England,3977.0,19769896.0,130.0,163808.0,214.0,200817.0,3054.0,18554447.0,923.0,1215449.0,104887,528545131,43925,215042353,60962.0,313502778.0,5.6,258615.0,1144.0,43825075.0,3534.0,41739557.0,4348.0,32912082.0,762.0,832489.0,7993.0,192.0,,,,
